Datetime,Temp_max,Temp_min,Temp_med,Temp_dp,Umi_max,Umi_min,Umi_med,Umi_dp,Vel_vento_max,Vel_vento_min,Vel_vento_med,Vel_vento_dp,Dir_vento_med,Dir_vento_dp,Precipitacao_tot,Precipitacao_dp,Ori_vento_moda
2021-08-30,21.9,21.4,21.6,0.4,83.0,82.0,82.5,0.7,,,,,,,0.0,0.0,
2021-08-31,23.0,22.2,22.6,0.3,78.0,76.0,77.2,0.8,5.1,3.2,4.3,1.0,95.0,12.8,0.0,0.0,L
2021-09-01,24.3,23.0,23.8,0.6,72.0,69.0,70.6,1.3,3.6,2.7,3.3,0.5,91.3,1.2,0.0,0.0,L
2021-09-02,26.1,24.2,25.2,1.0,69.0,61.0,64.0,4.4,1.8,1.6,1.7,0.1,207.3,82.7,0.0,0.0,O
2021-09-03,,,,,,,,,,,,,,,0.0,,
2021-09-04,,,,,,,,,,,,,,,0.0,,
2021-09-05,,,,,,,,,,,,,,,0.0,,
2021-09-06,,,,,,,,,,,,,,,0.0,,
2021-09-07,,,,,,,,,,,,,,,0.0,,
2021-09-08,,,,,,,,,,,,,,,0.0,,
2021-09-09,,,,,,,,,,,,,,,0.0,,
2021-09-10,,,,,,,,,,,,,,,0.0,,
2021-09-11,,,,,,,,,,,,,,,0.0,,
2021-09-12,,,,,,,,,,,,,,,0.0,,
2021-09-13,,,,,,,,,,,,,,,0.0,,
2021-09-14,,,,,,,,,,,,,,,0.0,,
2021-09-15,,,,,,,,,,,,,,,0.0,,
2021-09-16,,,,,,,,,,,,,,,0.0,,
2021-09-17,,,,,,,,,,,,,,,0.0,,
2021-09-18,,,,,,,,,,,,,,,0.0,,
2021-09-19,,,,,,,,,,,,,,,0.0,,
2021-09-20,,,,,,,,,,,,,,,0.0,,
2021-09-21,,,,,,,,,,,,,,,0.0,,
2021-09-22,,,,,,,,,,,,,,,0.0,,
2021-09-23,,,,,,,,,,,,,,,0.0,,
2021-09-24,,,,,,,,,,,,,,,0.0,,
2021-09-25,,,,,,,,,,,,,,,0.0,,
2021-09-26,,,,,,,,,,,,,,,0.0,,
2021-09-27,24.4,24.4,24.4,,72.0,72.0,72.0,,,,,,,,0.0,,
2021-09-28,,,,,,,,,,,,,,,0.0,,
2021-09-29,,,,,,,,,,,,,,,0.0,,
2021-09-30,,,,,,,,,,,,,,,0.0,,
2021-10-01,,,,,,,,,,,,,,,0.0,,
2021-10-02,,,,,,,,,,,,,,,0.0,,
2021-10-03,,,,,,,,,,,,,,,0.0,,
2021-10-04,,,,,,,,,,,,,,,0.0,,
2021-10-05,,,,,,,,,,,,,,,0.0,,
2021-10-06,,,,,,,,,,,,,,,0.0,,
2021-10-07,,,,,,,,,,,,,,,0.0,,
2021-10-08,,,,,,,,,,,,,,,0.0,,
2021-10-09,,,,,,,,,,,,,,,0.0,,
2021-10-10,,,,,,,,,,,,,,,0.0,,
2021-10-11,,,,,,,,,,,,,,,0.0,,
2021-10-12,,,,,,,,,,,,,,,0.0,,
2021-10-13,,,,,,,,,,,,,,,0.0,,
2021-10-14,,,,,,,,,,,,,,,0.0,,
2021-10-15,,,,,,,,,,,,,,,0.0,,
2021-10-16,,,,,,,,,,,,,,,0.0,,
2021-10-17,,,,,,,,,,,,,,,0.0,,
2021-10-18,,,,,,,,,,,,,,,0.0,,
2021-10-19,,,,,,,,,,,,,,,0.0,,
2021-10-20,,,,,,,,,,,,,,,0.0,,
2021-10-21,,,,,,,,,,,,,,,0.0,,
2021-10-22,,,,,,,,,,,,,,,0.0,,
2021-10-23,,,,,,,,,,,,,,,0.0,,
2021-10-24,,,,,,,,,,,,,,,0.0,,
2021-10-25,,,,,,,,,,,,,,,0.0,,
2021-10-26,,,,,,,,,,,,,,,0.0,,
2021-10-27,,,,,,,,,,,,,,,0.0,,
2021-10-28,,,,,,,,,,,,,,,0.0,,
2021-10-29,,,,,,,,,,,,,,,0.0,,
2021-10-30,,,,,,,,,,,,,,,0.0,,
2021-10-31,,,,,,,,,,,,,,,0.0,,
2021-11-01,,,,,,,,,,,,,,,0.0,,
2021-11-02,,,,,,,,,,,,,,,0.0,,
2021-11-03,,,,,,,,,,,,,,,0.0,,
2021-11-04,,,,,,,,,,,,,,,0.0,,
2021-11-05,,,,,,,,,,,,,,,0.0,,
2021-11-06,,,,,,,,,,,,,,,0.0,,
2021-11-07,,,,,,,,,,,,,,,0.0,,
2021-11-08,,,,,,,,,,,,,,,0.0,,
2021-11-09,,,,,,,,,,,,,,,0.0,,
2021-11-10,,,,,,,,,,,,,,,0.0,,
2021-11-11,,,,,,,,,,,,,,,0.0,,
2021-11-12,,,,,,,,,,,,,,,0.0,,
2021-11-13,,,,,,,,,,,,,,,0.0,,
2021-11-14,,,,,,,,,,,,,,,0.0,,
2021-11-15,,,,,,,,,,,,,,,0.0,,
2021-11-16,,,,,,,,,,,,,,,0.0,,
2021-11-17,,,,,,,,,,,,,,,0.0,,
2021-11-18,,,,,,,,,,,,,,,0.0,,
2021-11-19,,,,,,,,,,,,,,,0.0,,
2021-11-20,,,,,,,,,,,,,,,0.0,,
2021-11-21,,,,,,,,,,,,,,,0.0,,
2021-11-22,,,,,,,,,,,,,,,0.0,,
2021-11-23,,,,,,,,,,,,,,,0.0,,
2021-11-24,,,,,,,,,,,,,,,0.0,,
2021-11-25,,,,,,,,,,,,,,,0.0,,
2021-11-26,,,,,,,,,,,,,,,0.0,,
2021-11-27,,,,,,,,,,,,,,,0.0,,
2021-11-28,,,,,,,,,,,,,,,0.0,,
2021-11-29,,,,,,,,,,,,,,,0.0,,
2021-11-30,,,,,,,,,,,,,,,0.0,,
2021-12-01,,,,,,,,,,,,,,,0.0,,
2021-12-02,,,,,,,,,,,,,,,0.0,,
2021-12-03,,,,,,,,,,,,,,,0.0,,
2021-12-04,,,,,,,,,,,,,,,0.0,,
2021-12-05,,,,,,,,,,,,,,,0.0,,
2021-12-06,,,,,,,,,,,,,,,0.0,,
2021-12-07,,,,,,,,,,,,,,,0.0,,
2021-12-08,,,,,,,,,,,,,,,0.0,,
2021-12-09,,,,,,,,,,,,,,,0.0,,
2021-12-10,,,,,,,,,,,,,,,0.0,,
2021-12-11,,,,,,,,,,,,,,,0.0,,
2021-12-12,,,,,,,,,,,,,,,0.0,,
2021-12-13,,,,,,,,,,,,,,,0.0,,
2021-12-14,,,,,,,,,,,,,,,0.0,,
2021-12-15,,,,,,,,,,,,,,,0.0,,
2021-12-16,,,,,,,,,,,,,,,0.0,,
2021-12-17,,,,,,,,,,,,,,,0.0,,
2021-12-18,,,,,,,,,,,,,,,0.0,,
2021-12-19,,,,,,,,,,,,,,,0.0,,
2021-12-20,,,,,,,,,,,,,,,0.0,,
2021-12-21,,,,,,,,,,,,,,,0.0,,
2021-12-22,,,,,,,,,,,,,,,0.0,,
2021-12-23,,,,,,,,,,,,,,,0.0,,
2021-12-24,26.8,26.8,26.8,,59.0,59.0,59.0,,,,,,,,0.0,,
